NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1831372, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1840702, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale,214,CPI,Scale,25, , , 
373737,1742856, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1746186, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1854871, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1965791, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1987988, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1092168, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1350534, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1821891, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1241197, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1803250, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale,212,CPI,Scale,25, , , 
373737,1503301, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1538585, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1344370, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1651548, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1603583, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1204717, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1020233, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1816358, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1555958, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1103859, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1700585, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1563450, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1879896, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1920915, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1449998, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1117066, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1080878, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,276,CPI,Scale,100, , , 
373737,1721723, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1883910, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1379010, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1381327, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1494199, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1154839, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1967978, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,276,CPI,Scale,100, , , 
373737,1271724, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1764404, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1304405, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1080945, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1271367, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1260645, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1923866, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1034180, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,234,CPI,Scale,75, , , 
373737,1508790, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1341158, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1301205, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1881686, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1674811, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,276,CPI,Scale,100, , , 
373737,1199355, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1088908, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1061493, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1423901, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1179029, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1339522, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,224,CPI,Scale,50, , , 
373737,1566038, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1431435, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1235394, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1806111, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1675017, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,276,CPI,Scale,100, , , 
373737,1799475, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1924396, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1943357, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1833120, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,276,CPI,Scale,100, , , 
373737,1505959, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1825704, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1621200, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,226,CPI,Scale,50, , , 
373737,1746843, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1885036, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1286555, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,274,CPI,Scale,100, , , 
373737,1989115, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,210,CPI,Scale,25, , , 
373737,1551420, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1418477, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1114681, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,254,CPI,Scale,100, , , 
373737,1687615, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1979493, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,264,CPI,Scale,100, , , 
373737,1472278, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1248060, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1099934, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1889569, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1964355, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1562093, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1398023, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1550080, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1389226, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1050402, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1617389, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1254207, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1787615, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,214,CPI,Scale,25, , , 
373737,1914262, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1487902, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1889518, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1398511, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1786010, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1753726, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1870273, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1920870, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1056512, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,214,CPI,Scale,25, , , 
373737,1364203, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,214,CPI,Scale,25, , , 
373737,1260923, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1920189, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1419446, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232,CPI,Scale,75, , , 
373737,1945227, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1223393, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1849284, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1217326, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,212,CPI,Scale,25, , , 
373737,1410425, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1355794, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,212,CPI,Scale,25, , , 
373737,1912106, ,4,4/1/20,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,212,CPI,Scale,25, , , 
373737,1201333, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1859688, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1213668, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,210,CPI,Scale,25, , , 
373737,1270429, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1758498, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1337473, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,222,CPI,Scale,50, , , 
373737,1520632, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,216,CPI,Scale,25, , , 
373737,1718310, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1157424, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,214,CPI,Scale,25, , , 
373737,1255148, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1372360, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1488394, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,242,CPI,Scale,100, , , 
373737,1939982, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1403564, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1557858, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1311969, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1256411, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1996658, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1936793, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1017465, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1690137, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1198787, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1348437, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,276,CPI,Scale,100, , , 
373737,1388078, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1429995, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230,CPI,Scale,75, , , 
373737,1820154, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1485260, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1875539, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272,CPI,Scale,100, , , 
373737,1330939, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260,CPI,Scale,100, , , 
373737,1236711, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1064382, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220,CPI,Scale,50, , , 
373737,1831764, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1974699, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1748130, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,214,CPI,Scale,25, , , 
373737,1221313, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1234858, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1328058, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1156353, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,218,CPI,Scale,25, , , 
373737,1857588, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1278438, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1954056, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1336173, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1641944, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,212,CPI,Scale,25, , , 
373737,1718189, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1349853, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1396214, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,214,CPI,Scale,25, , , 
373737,1726188, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240,CPI,Scale,100, , , 
373737,1533578, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1906078, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1714182, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248,CPI,Scale,100, , , 
373737,1832640, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236,CPI,Scale,75, , , 
373737,1447920, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256,CPI,Scale,100, , , 
373737,1375393, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,268,CPI,Scale,100, , , 
373737,1628005, ,5,4/1/20,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,228,CPI,Scale,50, , , 
373737,1010051, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,276,CPI,Scale,100, , , 
373737,1265786, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1278710, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
373737,1363666, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1462535, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1665586, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,246,CPI,Scale,100, , , 
373737,1040770, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3 - NI,Scaled Score,Scale,238,CPI,Scale,75, , , 
373737,1445920, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2 - W,Scaled Score,Scale, ,CPI,Scale,100, , , 
373737,1710722, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,244,CPI,Scale,100, , , 
373737,1804108, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1238435, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,252,CPI,Scale,100, , , 
373737,1881370, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1656432, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,258,CPI,Scale,100, , , 
373737,1004523, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1718178, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5 - A,Scaled Score,Scale,262,CPI,Scale,100, , , 
373737,1022216, ,3,4/1/20,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4 - P,Scaled Score,Scale,250,CPI,Scale,100, , , 
